link,likes,comment_counts,dates,captions,type_posts,username
https://www.instagram.com/p/CBJ2PlnnmzS/,28323,287,1591575868,#workoutathome #ahichallenge 💪🏾,GraphVideo,sivaapriliareal
https://www.instagram.com/p/CBBDO0tjI1p/,41733,227,1591280661,Mumpung Band nya lagi istirahat 😂,GraphImage,sivaapriliareal
https://www.instagram.com/p/CA9rMZzDgTB/,6396,33,1591167395,Bentar lagi ya gaes @rumpi_ttv,GraphImage,sivaapriliareal
https://www.instagram.com/p/CAcy8RqHiR3/,19295,136,1590064160,Kasih quotes dong gaesss 🤪,GraphImage,sivaapriliareal
https://www.instagram.com/p/CAZ3pa6noPZ/,22358,89,1589965964,"I'm not perfect but I'm learning to be better.
Photo Credit : @charles_splazz",GraphImage,sivaapriliareal
https://www.instagram.com/p/CAVCFqtlU2Y/,19601,89,1589803666,T-shirt from  @bc_casual ❤,GraphImage,sivaapriliareal
https://www.instagram.com/p/CASXZBCDKVd/,9260,50,1589714171,"3 kalimat buat caption ini kira kira apa?

Kalo aku sih “ aku sayang skincareku @beautyskyaesthetic “ dah itu aja!

Ga ada lagi yg bisa aku ungkapin selain ini, karena bener-bener menyelamatkan kulitku dr breackout, purging dan beruntusan parah karena gonta ganti kosmetik😅

Ohiya aku ingetin lagi
Ada sale sampe 70% produk produk ini sampe akhir bulan
Cus folow @beautyskyaesthetic

Bagi bagi THR JUGA LOH, cucok emanggg 💵",GraphImage,sivaapriliareal
https://www.instagram.com/p/CAQx6kEnOMn/,24082,157,1589660969,Necklace from  @youbi.collection ❤️,GraphImage,sivaapriliareal
https://www.instagram.com/p/CAFnVD_lNkz/,14045,84,1589286320,"Bersyukur #dirumahaja jadi bikin aku lebih perduli terhadap kesehatan kulit & penampilan.
Yep, apapun yg terjadi tetap harus kita syukuri dan nikmati yah.. Btw, Waktu-waktu sekarang ini aku lebih banyak skincarean pake all produk dari @beautyskyaesthetic , workout dirumah bentuk body biar makin sehat💪

Ohiya, ini semua rangkaian produk perawatan kulitku dari @beautyskyaesthetic

Yg awalnya 6 bulan kemarin aku punya problem jerawat, kering & kusam karena makeup & aktivitas yg super padatt sekarang sudah membaik dan semakin bersih, glowing dan bebas jerawat✨

Kalo mau order samaan skincarenya kayak aku, bisa langsung order di shopee id nya : beautyskystore/ kliksbeauty ya! 
Dapatkan diskon langsung produk up to 50% 
Free ongkir se indonesia @beautyskyaesthetic",GraphImage,sivaapriliareal
https://www.instagram.com/p/B_yN2pwl368/,49463,300,1588635430,Celamat pagii .. jam berapa skrng ditempatmu ?,GraphImage,sivaapriliareal
https://www.instagram.com/p/B_eot_oFdfG/,7506,71,1587978426,Ngabuburit ..,GraphImage,sivaapriliareal
https://www.instagram.com/p/B_dGdriFRuW/,10183,81,1587926912,"Susunya berasa banget ni liquid .. aku sukaaa ❤️ #NIUNAI100ML coming soon!
dengan MEGA #giveaway
• brown sugar fresh milk with pearls
• milky oat boba
• mung bean boba ice
Stay tune!
.
From the creater of @podpackers 
Coco ganteng @rhomedal_aquino 
Brewed by @pt.uap 
@vapeindo_official 
Shop at @vapepackers.id @niunai.official 
#vapelovers #vapecommunity #vapeliquid",GraphSidecar,sivaapriliareal
https://www.instagram.com/p/B_cSZb6F8xF/,21471,145,1587899661,"Biar ga bosen dirumah aja🤩
———— Ikuti #brushchallenge pake produk @beautyskyaesthetic biar semakin glowing dan cantik😍

Btw, ad promo diskon 20% untuk THE ULTIMATE AIR CUSHION yang aku pakai. 
SKYDERM THE ULTIMATE AIR CUSHION, mengandung SPF untuk melindungi kulit, hasil lebih cerah dan natural, oil controller, melembabkan wajah, meratakan warna kulit.
Skyderm The Ultimate Air Cushion mempunyai formula 5 in 1, yaitu makeup, moisturizer mist, sunscreen, whitening, dan cooling down effect. 
Skyderm The Ultimate Air Cushion dapat mengcover kekurangan pada kulit wajah, seperti flek hitam dan bekas jerawat, mengandung bahan non-comedogenic, dan SPF 30.
Sekali tap kulit wajah Flawless Bercahaya! Its a MAGIC!! Dari @beautyskyaesthetic

Pake kode voucher aku ya : sivaaprilia
Biar bisa dapet diskon 10-20% all product @beautyskyaesthetic 😘",GraphVideo,sivaapriliareal
https://www.instagram.com/p/B_SHlwKl3_w/,18157,157,1587558404,bukan endorse masker 😂,GraphImage,sivaapriliareal
https://www.instagram.com/p/B_Hp1ZtlnD4/,5691,49,1587207259,"#dirumahaja Sambil nonton Candaan Asyik Minggu malam Jam 23.20 Wib di @officialmnctv 
@vegadarwanti123 
@ucie_sucita 
@adulkhan83 
kimaugerbang 
@opiekumis17 
@sivaapriliareal",GraphImage,sivaapriliareal
https://www.instagram.com/p/B_FhTpFFy0a/,17947,114,1587135679,Makasi keleeann yg uda nnton 🙏,GraphImage,sivaapriliareal
https://www.instagram.com/p/B-63HSSDHLS/,33799,209,1586778013,si geulis .. imut menggemaskan @gheayoubi,GraphImage,sivaapriliareal
https://www.instagram.com/p/B-2K725j-11/,3929,23,1586620710,Hai Mantulers jgn lupa nnton besok pagi jam 11:30 wib ya .. @mantul_trans7,GraphVideo,sivaapriliareal
https://www.instagram.com/p/B-s8oiRF_G_/,26081,199,1586311145,Celamat pagii,GraphImage,sivaapriliareal
https://www.instagram.com/p/B-e7z0mjAhd/,26101,246,1585840973,kek orang gila ya 😂,GraphVideo,sivaapriliareal
https://www.instagram.com/p/B-MA2EylT9P/,50671,777,1585206057,Alta family ❤ @altatalent 📸 : @abbyrizky.dns,GraphImage,sivaapriliareal
https://www.instagram.com/p/B-Jv7-UlMey/,5829,105,1585130168,""" Sepiro Salahku "" dengan Om Roneta 
Premiere sbntar lagi jam 5 pm di youtoube channelnya @sevenstarsrecords yuk nnton breng ❤️",GraphVideo,sivaapriliareal
https://www.instagram.com/p/B-E8KJfFFEd/,5353,47,1584968742,"Udahh berbulan bulan pake skincare ini @beautyskyaesthetic 
Menunjang penampilanku banget yakhaaan😍
Siva makin bersih, cerah dan bebas jerawat!

Lagi ada banyak promo loh di @beautyskyaesthetic 
Cek ig nya sekarang!
Pake kode voucher siva x Sky clinic dapet diskon 10% all item. 
Cus folow, like, coment, dan ikutin giveaway nya! Siapa tau dapet skincare GRATIS kayak yg siva pake😍

Kalo mau beli?
Murceee abis.
Cuma 300rb / paket udah bikin kulit glowing bebas jerawat dalam 14 hari pemakaian.",GraphVideo,sivaapriliareal
https://www.instagram.com/p/B-AB6BkFp13/,23332,94,1584803960,lucuuu bgt ya kenta @kentakenta3 😂,GraphImage,sivaapriliareal
https://www.instagram.com/p/B98p4zyFmzn/,35695,173,1584690704,Aku keluar kota Kerja .. kamu di rumah aja yah 👗 from  @gheayoubi @youbi.collection,GraphImage,sivaapriliareal
https://www.instagram.com/p/B9361YbFdix/,13635,78,1584531817,"Everybody hurts sometimes
Everybody hurts someday, ayy ayy
But everything gon' be alright ....",GraphImage,sivaapriliareal
https://www.instagram.com/p/B91c0ARJS0l/,6935,19,1584448968,"KULIT BERSIH CERAH BEBAS JERAWAT!

Yep sudah 2 bulan aku gunain rangkaian produk dari @beautyskyaesthetic 
MAGIC BEAUTYSKY!
14 hari glowing cerah bebas jerawat

Folow , like , spam @beautyskyaesthetic 
Gratis produk magic beautysky.

Kalo mau punya kulit bersih cerah kayak aku. Yuk segera gunakan Magic Beautysky Pure glow dari @beautyskyaesthetic",GraphImage,sivaapriliareal
https://www.instagram.com/p/B91SvIjH26d/,10108,48,1584443685,📸  @deon.angkasa,GraphImage,sivaapriliareal
https://www.instagram.com/p/B9wXCTkFVBP/,5970,27,1584278167,"@jarwokuat_ bosen menjadi satpam. Jarwo curhat sama @komeng.original tapi Komeng bukan kasih solusi, malah suruh Jarwo berhenti aja. Lagi galau Jarwo ketemu sama @kimaugerbang , yang mengaku pemimpin Dagelan Empire.
..
Kimau dan anak buahnya, Bopak dan @sivaapriliareal membujuk Jarwo masuk jadi anggota dengan iming-iming jabatan, gaji dengan dolar, fasilitas dll. Jarwo tanpa pikir panjang langsung tertarik.
..
Opie, Ketua RW kaget Jarwo mengundurkan diri jadi satpam. Opie minta Jarwo pikir-pikir dulu tapi Jarwo udah bulat tekad ikut Kimau. Opie makin kaget lagi ketika @gheayoubi , keponakannya yang baru datang dari kampung juga ikut gabung jadi anggota Dagelan Empire.
..
Bagaimana kelanjutan cerita Jarwo saat ia sudah menjadi anggota “Dagelan Empire”?
..
Ikuti ceritanya di #DagelanOkeRCTI malam ini, pukul 23.30 WIB!",GraphImage,sivaapriliareal
https://www.instagram.com/p/B9tkKQ4piD7/,31720,342,1584184385,"Gpp tuhan aku gak punya pacar 
Asal jgn gak punya uang aja #eh 🤣",GraphImage,sivaapriliareal
https://www.instagram.com/p/B9o9c3NnMWc/,24575,119,1584029873,Serem pokonya hari ini judulnya 😭 .. mana kebanjiran 😭 @yangtakterungkap_trans7,GraphImage,sivaapriliareal
https://www.instagram.com/p/B9dp23gnQxP/,2067,37,1583650686,Rest in Peace anak kesayangan mami yg masi perjaka 😿 yg paling gak bisa diem yg paling mami sayangin 😭 cita-cita mami ajak mimiw jalan-jalan di taman dan cari jodoh mimiw belum kesampean malah kmunya uda ninggalin mami 😭 .. skrng gak ada lagi yg nemenin mami klu lagi sedih 😭,GraphVideo,sivaapriliareal
https://www.instagram.com/p/B9RIOWgH0Kf/,18765,101,1583230214,"So excited for tonight .. 🎤💃@sevenstarsrecords 
Brush  @arieswahyuanggraini 
Hairdo : @fifiamelsoebandi_mua 
Gown  @citradewikusumon",GraphImage,sivaapriliareal
https://www.instagram.com/p/B83YDxxlA2G/,5201,50,1582366101,Sampe ktmu di kota kalian gaess .. ❤ #djsiva,GraphImage,sivaapriliareal
https://www.instagram.com/p/B8EDD0hlUgY/,9735,65,1580643873,@rs_garagesukabumi  @helmyy_abdillah,GraphVideo,sivaapriliareal
https://www.instagram.com/p/B7yhZkwlEEz/,19467,157,1580055743,Yuk bobo yuk 😽 .. ama mimiw uncch,GraphImage,sivaapriliareal
https://www.instagram.com/p/B7sVCdXlMD7/,2856,24,1579847935,Malam ini skuy 💃 ... @fashionhotel_jkt,GraphImage,sivaapriliareal
https://www.instagram.com/p/B6bMBVIl-X1/,5578,28,1577125298,Good niteee 😽😽😽,GraphImage,sivaapriliareal
https://www.instagram.com/p/B6ai11MFDL2/,14852,61,1577103708,Lensed by  @richardlims_,GraphImage,sivaapriliareal
https://www.instagram.com/p/B6LlTelFmsM/,5609,46,1576601683,Good niteee 😸😽😂,GraphImage,sivaapriliareal
https://www.instagram.com/p/B6IBwJ-laJ0/,18511,363,1576482524,"Buat juri juri dadakan waktu dan komentar di persilahkann ... 🤣 
#belajar 
#jadiapaajayangmenghasilkan$$
#perawanataujanda
#belummandi
#antigengsigengsiclub 😂
#digeboooyy",GraphVideo,sivaapriliareal
https://www.instagram.com/p/B6GHjwnlAPk/,5157,34,1576418316,Santuyyy .. 🤣,GraphImage,sivaapriliareal
https://www.instagram.com/p/B6AfoDQFnOT/,13769,64,1576229607,"Last Wednesday was so lit @fableallin 
Photo Credit : @hayyysen 
#winterwonderland 
#rnb 
#fablejakarta",GraphSidecar,sivaapriliareal
https://www.instagram.com/p/B5uy5Iol49H/,2603,38,1575635753,""" Jangan salahkan aku "" 
Yeayy .. Lagu aku uda bisa di tonton di youtoube channelnya @sevenstarsrecords mudah-mudahan kalian zeyenk-zeyenk aku suka ya ama lagunya ..😁🙏❤",GraphVideo,sivaapriliareal
https://www.instagram.com/p/B5nGxiBl9OL/,24342,139,1575377717,so excited for my new single 💃,GraphImage,sivaapriliareal
https://www.instagram.com/p/B5SH--PFDyb/,22604,123,1574673708,Manyuuuun 🤣,GraphImage,sivaapriliareal
https://www.instagram.com/p/B5MlRSKlSU8/,24100,245,1574487736,"Mau lagu apah gaes ? 😁

#edm 
#rnb
#djlife",GraphImage,sivaapriliareal
https://www.instagram.com/p/B5K5IvbFeYQ/,26363,202,1574431043,:),GraphImage,sivaapriliareal
https://www.instagram.com/p/B4ZIdv-FKKV/,17419,56,1572761358,Birthday girls 😁😁😁 Thank you so much @notionproject.id for amazing event ❤❤,GraphImage,sivaapriliareal
https://www.instagram.com/p/B4SK76OFdbj/,22102,133,1572527772,celpieehh,GraphImage,sivaapriliareal
https://www.instagram.com/p/B3_kG56lHEP/,4194,16,1571903435,"Reposted from @pesbukers_antv -  Hai ANTVLOVERS, Pesbukers kali ini seru banget loh!

Karena di Pesbukers kali ini, bakal kedatangan bintang tamu Vicky Prastyo, Vanessa Angel, Daus Separo, Siva Aprillia, Denny Darko dan ada Angel Karamoy juga loh guys! 
Seru banget kan? Siapa yg udah pada kangen sama mereka? Yuk jangan sampai ketinggalan ya!! Saksikan Pesbukers, Kamis 24 Oktober 2019 pukul 16.30 WIB hanya di ANTV",GraphImage,sivaapriliareal
https://www.instagram.com/p/B35joTklhea/,6281,96,1571701858,"Kira-kira kasi nama apa ya selain Mimiw Uunch ?? 😁 .
.
.
.
.
#mylovelycat 
#myson 
#cintanyaaku",GraphSidecar,sivaapriliareal
https://www.instagram.com/p/B3zPtrdFLiZ/,18395,63,1571490090,Happy Wedding ka Zara & Oki ❤❤❤,GraphImage,sivaapriliareal
https://www.instagram.com/p/B3uOzzRFzWA/,18662,88,1571321844,Thank you team @dagelanoke_rcti kue sama doanya .. Love u so much all,GraphSidecar,sivaapriliareal
https://www.instagram.com/p/B3tnFSnHEdH/,6242,41,1571301015,Celpieehh,GraphImage,sivaapriliareal
https://www.instagram.com/p/B3ZuDeFFuzx/,9405,66,1570633582,"Photographed by  @deon.angkasa 
Brushed by  @stevorlando.makeup 
Hairdo  @yezhadjohair",GraphImage,sivaapriliareal
https://www.instagram.com/p/B3HNjP7FlLY/,14785,65,1570012561,"Senyum .. tenang .. Pdhal dalam hati dag dig dug ser 🤣

#latepost",GraphImage,sivaapriliareal
https://www.instagram.com/p/B2tW8dil4ZT/,15918,123,1569145099,Yang menegangkan tayang nnti malam ladiess .. jam 11pm yaaa @rahasiaperempuan_net sampe kelempar lempar akuhh 🤣,GraphVideo,sivaapriliareal
https://www.instagram.com/p/B2omzA9FxYp/,5066,22,1568985610,"Aktifkan NSP Siva Aprilia ""UnchUnch"" 
Ketik SMS SVAAZ kirim ke 1212
#telkomsel
#nsp1212
#SivaAprilia
#UnchUnch
#RBT
#RingBackTone",GraphImage,sivaapriliareal
https://www.instagram.com/p/B2oWdePlgfm/,14804,72,1568977045,"Sometimes you just have to close your eyes and be thankful for everything 🙏

Photo credit : @abbyrizky.dns",GraphImage,sivaapriliareal
https://www.instagram.com/p/B2mVk6Ylitw/,23671,162,1568909473,emmuuaacchh ..,GraphImage,sivaapriliareal
https://www.instagram.com/p/B2jSOJtlzRg/,39372,269,1568807050,Celpieehh 😁,GraphImage,sivaapriliareal
https://www.instagram.com/p/B2OYacfliM-/,47062,770,1568105678,"Asli ini pengalaman berharga bnget krna @rahasiaperempuan_net bisa nyobain seru-seruan begini krna klu sengaja pergi buat main ga bakalan mungkin krna kerjaan terus aja yg di pikirin 🤣 
Thank you @rahasiaperempuan_net dah ga sabar nunggu tayangnya ..coba gaes kira-kira aku bisa engga surfingnyah ?? 😜",GraphVideo,sivaapriliareal
https://www.instagram.com/p/B2KK8DwnFME/,41964,442,1567964371,Klu gak bisa bobo trus pada ngapain jam segini kamu ? 😜,GraphImage,sivaapriliareal
https://www.instagram.com/p/B2EDHFNlrCM/,10340,132,1567758940,Ada yg bisa tebak ini dimana ?! 😜😂,GraphImage,sivaapriliareal
https://www.instagram.com/p/B1-0fTglXIB/,13623,57,1567583502,Peacee .. ✌😘,GraphImage,sivaapriliareal
https://www.instagram.com/p/B15zWGalUi9/,18531,223,1567415130,Susah juga belajar main gendang 🤣,GraphImage,sivaapriliareal
https://www.instagram.com/p/B1oX2zcntA-/,11215,58,1566830293,lagi ngomongin apa hayo 😬,GraphImage,sivaapriliareal
https://www.instagram.com/p/B1gm3fHnluX/,21471,173,1566569727,fans nya @lida_rara06 mana suaranyaahh 😁❤️,GraphImage,sivaapriliareal
https://www.instagram.com/p/B1fjqUsF8_R/,10889,60,1566534492,betis pemain bola emg gini 😂 ... makasi yg uda nnton 😬,GraphImage,sivaapriliareal
https://www.instagram.com/p/B1fRtfplivL/,36780,313,1566525081,makeup emg bisa menyulap muka ngantuk ini 😂,GraphImage,sivaapriliareal
https://www.instagram.com/p/CChmNuFJu4j/,2119,4,1594520227,"Leke Leke Waterfall, Bali, Indonesia by @zimydakid
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCgMrZup0LR/,3000,24,1594473284,"Danau Cifor, Bogor, Jawa Barat by @fajarnasution
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCgEWVwp7Gx/,407,0,1594468917,"TAG TEMEN KAMU...
Udah makan banyak tapi ga gemuk-2 atau Nafsu makannya kurang ? Buruan dicek Instagram @superprotein_offical

Aku rekomendasi banget nih produknya buat kamu yang ingin :
.
- Memiliki Berat Badan Ideal.
- Tampil pede dengan Tubuh Berisi.
- Mewujudkan Cita-Cita menjadi Atlit/ Polisi dan lainnya.
- Lebih Mudah mencari pasangan dengan Tubuh Berisi.
- Penampilan terbaik dan jadi pusat perhatian.

Keunggulan Paket Penggemuk @superprotein_offical

1. Menggemukan Badan secara Cepat, Sehat dan Alami ( Hasil 1-2 Minggu TERBUKTI )
2. Meningkatkan Volume Pertumbuhan Tulang agar gemuknya BERISI bukan melar.
3. Meningkatkan Nafsu Makan serta memperbaiki Metabolisme tubuh agar makanan yg dikonsumsi dapat TERSERAP maksimal.
4. Mengandung Multivitamin Zinc, Vitamin D dan Berbagai Nutrisi untuk membantu Pertumbuhan.
5. Aman Tanpa Efek Samping sedikitpun ( BPOM dan Halal )

Dan karna kandunganya Herbal Alami bisa dikonsumsi dari usia 3 Tahun ke atas loh , sudah saatnya Impian kamu mempunyai Berat Badan yg Ideal terwujud setelah Mengkonsumsi Paket Penggemuk @superprotein_offical
Mau? -
Konsultasikan langsung aja masalah Berat Badanmu -
Instagram : @superprotein_offical ( DM )
Whatapps:+62-813-9804-8757

Siap kirim ke semua kota & luar negri juga bisa 🎉 .

#tiktokindo #trending #singapore #malaysia #trendingtopic #jakarta #baliindonesia #bandung #jogja #sahabatsurga #teladanrosul #makasar #surabaya #bengkulu #batam #tasik #palembang #lampung #sulawesi #ntt #ntb #bali #kurus #kerempeng #kalimantan #tipsgemuk",GraphSidecar,wonderful_location
https://www.instagram.com/p/CCfBHh1Jmsf/,4350,37,1594433669,"Terasering Panyaweuyan Majalengka, Jawa Barat by @indrasutantoo
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCcvu9XJeTe/,6197,115,1594357446,"Pantai Banyu Tibo, Pacitan, Jawa Timur Indonesia by @fahrulysf
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCcol7lJHJ6/,421,5,1594353702,"20.000 RUPIAH DI GO-FOOD @AVAAHOMEKITCHEN 

Bingung mau makan apa disaat new normal saat ini?

@avaahomekitchen hadir di jakarta dengan menu andalannya seperti chicken pop pop, salmon mentai shirataki, dan ada pudding dessert juga. Lengkap semua . 

Soal harga ? Harga dijamin pas di kantong tapi rasa bintang lima . 

So yang mau order ? Cus langsung Go-Food dan ketik Avaahomekitchen ya guys . 

Buka senin sampai minggu jam 9 pagi sampai 10 malam 👌",GraphImage,wonderful_location
https://www.instagram.com/p/CCccBUTpT5c/,6509,133,1594347110,"Bukit Cinta, Rawa Pening Banyubiru, Semarang, Jawa Tengah, Indonesia by @yeti2610
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCa70DfpIbA/,2724,23,1594296670,"Kampung Turis Pangandaran, Jawa Barat, Indonesia by @riefbagja
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCXRKHEp97I/,3250,10,1594173643,"Lombok, Nusa Tenggara Barat, Indonesia by @sutarahady
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCUsMfyJv6K/,18097,973,1594087155,"Kopi Daong, Bogor, Jawa Barat by @adoelsohib
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCTMHm3pkrO/,2729,13,1594036783,"Gunung Prau, Jawa Tengah, Indonesia by @badakkekar
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCOJehvptEU/,3171,15,1593867626,"Masjid 99 Kubah Center Point of Indonesia, Makassar, Sulawesi Selatan by @rickykukeko
.
Official LINE : @wonderful_location (use @)
Keep this place clean during your visit )",GraphImage,wonderful_location
https://www.instagram.com/p/CCgEvVnHIqs/,93681,272,1594469137,Malming sama nyobes😂,GraphVideo,athallanaufal7
https://www.instagram.com/p/CCa3CWUnjnW/,100844,163,1594294166,"Collect moments, not things.",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CCVwrGGnauI/,282890,1456,1594123057,Semoga kamu suka hadiahnya😊❤️,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CCTNV_1ni13/,29220,52,1594037426,"Berinvestasi pastinya harus dimulai sedini mungkin, kalo punya tabungan atau deposito pasti biasa banget kan, udah pada tau belum kalo investasi juga ada dalah bentuk bitcoin dan Ethereum tapi bingung kan untuk Investasi dimana yang aman dan juga terpercaya 

Nah buat yang pemula, aku saranin untuk coba investasi aset kripto dari @tokocrypto , yang pastinya aman dan terpercaya dan kamu juga bisa dapatkan reward menarik ketika pertama kali mendaftar ataupun ketika upgrade ke Tokocrypto 2.0, asik banget kan 

Selain itu kalian juga bisa mengikuti Trading Competition mulai dari 1 Juli 2020 - 13 Juli 2020 dengan total hadiah 151 juta. Kunjungi www.tokocrypto.com untuk mengetahui informasi lebih lanjut 

Lumayan banget kan, bisa investasi dengan cara yang beda dan juga asik Yuk #UpgradeSekarang#TokocryptoAja #UpgradeYourInvestment #upgradeyuk",GraphImage,athallanaufal7
https://www.instagram.com/p/CCLYwR-H9vn/,130781,26719,1593774973,Babysitter baru😂,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CCJCuhfndOE/,62930,113,1593696315,"Stay safe guys🙏🏼
.
Hoodie: @vicory.pgmta",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CCDojJYnBEj/,144678,370,1593514942,Mohon bersabar😂 new video is out link di bio,GraphVideo,athallanaufal7
https://www.instagram.com/p/CCBGGSaniOK/,16705,32,1593429647,"Caption 7.7 Pesta Diskon Supermarket
29 Juni 2020

hai guys udah siap menghadapi situasi New Normal nih? 
atau masih harus stay at home? 
buat keduanya, nggak perlu khawatir kalo mau belanja kebutuhan sehari-hari. Belanja produk supermarket kini jadi lebih praktis di Shopee 7.7 Pesta Diskon Supermarket 🎉🥳. periode nya masih sampai 10 Juli ini lhoo di @shopee_id ada promo Gratis Ongkir Tanpa Min. Belanja & Flash Sale Sembako 50%! Menariknya lagi, itu semua langsung dari penjual di kotamu. Pengiriman jadi lebih murah & cepat! Yeayy ✨ .Oh iya, khusus hari ini tanggal 29 Juni 2020 ada ekstra 3 Voucher Gratis Ongkir lho.

Nah, kamu bisa belanja kebutuhan sehari-hari seperti Sabun Mandi, Shampoo, Detergen, Beras, Minyak Goreng, Kosmetik, Skin Care sampe Popok bayi juga ada di 7.7 Pesta Diskon Supermarket! Tuh menarik banget kan? Nah, buat kalian yang masih penasaran sama promo-promonya, bisa langsung cek disini ya 👉https://shopee.co.id/7-7 .
.
Oiya, jangan lupa juga kamu bisa langsung belanja sebanyak-banyaknya sekarang pakai link aku ya di https://bit.ly/shopeeathallanaufal7 😄 Tunggu apalagi, yuk belanja sekarang dan dapetkan promo menarik nya 🤩🧡 .
#ShopeeID #77pestadiskonsupermarket",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CB-l5LwHAnN/,188688,435,1593345654,Selamat hari minggu✌🏻,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBxuwE3nzmL/,115156,46431,1592914090,Senja🔥,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBqHid_Hadg/,195098,430,1592658650,Malming kita🤙🏻,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBnOAXbnkh0/,129865,62575,1592561457,Mama muda😂,GraphVideo,athallanaufal7
https://www.instagram.com/p/CBk2G7VHZ2O/,106641,181,1592481740,"Akhirnya bisa jalan2 lagi sama mama dan adek, new normal🙏🏼",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBiVTq9ncjX/,214583,1125,1592397434,Siapa bilang gabisa akur?😝,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBdbe4vHZUR/,136740,792,1592232940,"Guys gw mau bikin Qna sama Dara Arafah, kasih pertanyaan yang lucu dan unik yaa #sanstalk",GraphVideo,athallanaufal7
https://www.instagram.com/p/CBc6igOHyJh/,167754,4502,1592215627,Tebak ini tangan siapa??🤔,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBSwIeyHcPy/,61745,121,1591874627,"They watch, they hate, then they copy
.
Outfits from @guteninc
Get 10% discount use Athalla10 on GutenInc website",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBScbdhnqAK/,129372,537,1591864364,Semua terjawab disini...#sanstalk link di bio,GraphVideo,athallanaufal7
https://www.instagram.com/p/CBNtMZ3nPFE/,144173,31315,1591705314,Bruvs🔥,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CBDgfoPHIhR/,278618,4044,1591363111,"Guys gw mau bikin QnA sama aisyah, kasih pertanyaan ya #sanstalk",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CA-Ia-YHSP1/,92358,38488,1591182718,Stop racism🙏🏿🙏🏼,GraphImage,athallanaufal7
https://www.instagram.com/p/CA7o87MHQqr/,63259,179,1591099110,"A winner is just a loser who tried one more time🤙🏻
.
Outfits from @guteninc
Get 10% discount use Athalla10 on GutenInc website",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CA43ZBOnsDm/,111024,3726,1591006017,Pas nya siapa ya disamping??,GraphSidecar,athallanaufal7
https://www.instagram.com/p/CA2dl3OHk3M/,104816,202,1590925382,"Lebaran kemaren ga sempet ketemu/foto bareng papa, jadi pake foto2 beberapa tahun yang lalu aja ya🙏🏼",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CAxMnJSHthF/,147474,61772,1590748707,Jalan2 malam dulu ya guys✌🏻,GraphImage,athallanaufal7
https://www.instagram.com/p/CAsdRyxnPv2/,152521,965,1590589727,"Positive thinking aja😂🙏🏼 btw sans vlog bareng kak berlliana udah keluar, link di bio",GraphVideo,athallanaufal7
https://www.instagram.com/p/CAm2wpun8gc/,167762,104848,1590401707,Ketupat atau Opor?🤔,GraphImage,athallanaufal7
https://www.instagram.com/p/CAkRBKyHejM/,164338,259,1590314810,"Kami sekeluarga mau minta maaf kalo ada salah, mohon maaf lahir dan batin🙏🏼",GraphSidecar,athallanaufal7
https://www.instagram.com/p/CAjSoZLnaqt/,154137,218,1590282101,"Masih muka bantal dipaksa selfie, minal aidin semua 🙏🏼😴",GraphImage,athallanaufal7
https://www.instagram.com/p/CAh5zdeHzuL/,112442,238,1590235530,"Walaupun lebaran tahun ini gabisa ngumpul rame2 kaya tahun sebelumnya, tapi tetep bersyukur masih bisa ngerayain lebaran tahun ini
.
Btw yang nyari baju lebaran bisa langsung beli di @zaaferindonesia",GraphSidecar,athallanaufal7
